aptNm,aptSeq,buildYear,contractTerm,contractType,dealDay,dealMonth,dealYear,deposit,excluUseAr,floor,jibun,monthlyRent,preDeposit,preMonthlyRent,roadnm,roadnmbcd,roadnmbonbun,roadnmbubun,roadnmcd,roadnmseq,roadnmsggcd,sggCd,umdNm,useRRRight,gu_name,lawd_cd,housing_type,transaction_type,query_ym,source_api,offiNm,sggNm,houseType,totalFloorAr,mhouseNm,주소키,위도,경도,검색주소,카카오매칭주소,공식자치구,공식행정동,행정동코드,매핑상태,프로젝트자치구,프로젝트행정동,분석대상여부,공식지역,프로젝트지역,중복의심그룹,그룹내행수
하남주공(2단지),29200-39,1991,25.11~27.11,신규,15,10,2025,"7,000",44.52,14,1571-1,0,,,월곡산정로 12,0,00012,00000,3163042,1,12330,12330,우산동,,광산구,12330,아파트,전월세,202510,아파트 전월세,,,,,,광산구|우산동|1571-1|월곡산정로 12|00012|00000,35.1651071402315,126.803686058,광주광역시 광산구 우산동 1571-1,전남광주통합특별시 광산구 월곡산정로 12,광산구,우산동,1233058000,성공,광산구,우산동,True,광산구 우산동,광산구 우산동,26,2
충장아트원,29110-325,2014,25.11~26.11,신규,5,11,2025,500,18,15,14,35,,,중앙로 179,0,00179,00000,3162073,9,12210,12210,충장로4가,,동구,12210,아파트,전월세,202511,아파트 전월세,,,,,,동구|충장로4가|14|중앙로 179|00179|00000,35.149946551823,126.914522764183,광주광역시 동구 충장로4가 14,전남광주통합특별시 동구 중앙로 179,동구,충장동,1221052500,성공,동구,충장동,True,동구 충장동,동구 충장동,81,2
AM-City하이클래스,29110-324,2014,25.12~26.12,신규,18,11,2025,300,15.1697,7,154-1,35,,,금남로 185,0,00185,00000,3009019,1,12210,12210,금남로5가,,동구,12210,아파트,전월세,202511,아파트 전월세,,,,,,동구|금남로5가|154-1|금남로 185|00185|00000,35.1517659240292,126.913725421103,광주광역시 동구 금남로5가 154-1,전남광주통합특별시 동구 금남로 185,동구,충장동,1221052500,성공,동구,충장동,True,동구 충장동,동구 충장동,69,2
충장아트원,29110-325,2014,25.11~26.11,신규,5,11,2025,500,18,15,14,35,,,중앙로 179,0,00179,00000,3162073,9,12210,12210,충장로4가,,동구,12210,아파트,전월세,202511,아파트 전월세,,,,,,동구|충장로4가|14|중앙로 179|00179|00000,35.149946551823,126.914522764183,광주광역시 동구 충장로4가 14,전남광주통합특별시 동구 중앙로 179,동구,충장동,1221052500,성공,동구,충장동,True,동구 충장동,동구 충장동,81,2
AM-City하이클래스,29110-324,2014,25.12~26.12,신규,18,11,2025,300,15.1697,7,154-1,35,,,금남로 185,0,00185,00000,3009019,1,12210,12210,금남로5가,,동구,12210,아파트,전월세,202511,아파트 전월세,,,,,,동구|금남로5가|154-1|금남로 185|00185|00000,35.1517659240292,126.913725421103,광주광역시 동구 금남로5가 154-1,전남광주통합특별시 동구 금남로 185,동구,충장동,1221052500,성공,동구,충장동,True,동구 충장동,동구 충장동,69,2
엘에이치송화마을8단지,29155-395,2018,,,26,11,2025,"2,988",36.72,1,825,17,,,노대실로 9,0,00009,00000,3161003,0,12270,12270,노대동,,남구,12270,아파트,전월세,202511,아파트 전월세,,,,,,남구|노대동|825|노대실로 9|00009|00000,35.1088035081054,126.905394245253,광주광역시 남구 노대동 825,전남광주통합특별시 남구 노대실로 9,남구,효덕동,1227071000,성공,남구,효덕동,True,남구 효덕동,남구 효덕동,57,2
엘에이치송화마을8단지,29155-395,2018,25.11~27.12,신규,26,11,2025,"2,988",36.72,1,825,17,,,노대실로 9,0,00009,00000,3161003,0,12270,12270,노대동,,남구,12270,아파트,전월세,202511,아파트 전월세,,,,,,남구|노대동|825|노대실로 9|00009|00000,35.1088035081054,126.905394245253,광주광역시 남구 노대동 825,전남광주통합특별시 남구 노대실로 9,남구,효덕동,1227071000,성공,남구,효덕동,True,남구 효덕동,남구 효덕동,57,2
엘에이치송화마을8단지,29155-395,2018,25.11~27.12,신규,26,11,2025,"2,988",36.72,2,825,17,,,노대실로 9,0,00009,00000,3161003,0,12270,12270,노대동,,남구,12270,아파트,전월세,202511,아파트 전월세,,,,,,남구|노대동|825|노대실로 9|00009|00000,35.1088035081054,126.905394245253,광주광역시 남구 노대동 825,전남광주통합특별시 남구 노대실로 9,남구,효덕동,1227071000,성공,남구,효덕동,True,남구 효덕동,남구 효덕동,58,2
엘에이치송화마을8단지,29155-395,2018,25.11~27.12,신규,26,11,2025,"2,988",36.72,2,825,17,,,노대실로 9,0,00009,00000,3161003,0,12270,12270,노대동,,남구,12270,아파트,전월세,202511,아파트 전월세,,,,,,남구|노대동|825|노대실로 9|00009|00000,35.1088035081054,126.905394245253,광주광역시 남구 노대동 825,전남광주통합특별시 남구 노대실로 9,남구,효덕동,1227071000,성공,남구,효덕동,True,남구 효덕동,남구 효덕동,58,2
우미,29170-131,1994,25.12~27.12,신규,10,11,2025,"9,000",49.96,6,996-1,0,,,대천로 160,0,00160,00000,3162009,1,12300,12300,문흥동,,북구,12300,아파트,전월세,202511,아파트 전월세,,,,,,북구|문흥동|996-1|대천로 160|00160|00000,35.1882984502943,126.922876690509,광주광역시 북구 문흥동 996-1,전남광주통합특별시 북구 대천로 158,북구,문흥1동,1230065600,성공,북구,문흥1동,True,북구 문흥1동,북구 문흥1동,87,2
우미,29170-131,1994,25.12~27.11,신규,10,11,2025,"9,000",49.96,6,996-1,0,,,대천로 160,0,00160,00000,3162009,1,12300,12300,문흥동,,북구,12300,아파트,전월세,202511,아파트 전월세,,,,,,북구|문흥동|996-1|대천로 160|00160|00000,35.1882984502943,126.922876690509,광주광역시 북구 문흥동 996-1,전남광주통합특별시 북구 대천로 158,북구,문흥1동,1230065600,성공,북구,문흥1동,True,북구 문흥1동,북구 문흥1동,87,2
무진로더브이벨라코트,29200-488,2023,,,24,11,2025,"19,400",59.2255,8,1607-1,0,,,무진대로212번길 13-9,0,00013,00009,4289118,0,12330,12330,우산동,,광산구,12330,아파트,전월세,202511,아파트 전월세,,,,,,광산구|우산동|1607-1|무진대로212번길 13-9|00013|00009,35.1613514346415,126.804063542983,광주광역시 광산구 우산동 1607-1,전남광주통합특별시 광산구 무진대로212번길 13-9,광산구,우산동,1233058000,성공,광산구,우산동,True,광산구 우산동,광산구 우산동,41,3
무진로더브이벨라코트,29200-488,2023,26.01~28.01,신규,24,11,2025,"19,400",59.2255,8,1607-1,0,,,무진대로212번길 13-9,0,00013,00009,4289118,0,12330,12330,우산동,,광산구,12330,아파트,전월세,202511,아파트 전월세,,,,,,광산구|우산동|1607-1|무진대로212번길 13-9|00013|00009,35.1613514346415,126.804063542983,광주광역시 광산구 우산동 1607-1,전남광주통합특별시 광산구 무진대로212번길 13-9,광산구,우산동,1233058000,성공,광산구,우산동,True,광산구 우산동,광산구 우산동,41,3
무진로더브이벨라코트,29200-488,2023,26.01~28.01,신규,24,11,2025,"19,400",59.2255,8,1607-1,0,,,무진대로212번길 13-9,0,00013,00009,4289118,0,12330,12330,우산동,,광산구,12330,아파트,전월세,202511,아파트 전월세,,,,,,광산구|우산동|1607-1|무진대로212번길 13-9|00013|00009,35.1613514346415,126.804063542983,광주광역시 광산구 우산동 1607-1,전남광주통합특별시 광산구 무진대로212번길 13-9,광산구,우산동,1233058000,성공,광산구,우산동,True,광산구 우산동,광산구 우산동,41,3
케이에스타운,29200-294,2013,25.11~26.11,신규,24,11,2025,500,24.596,5,882-8,34,,,임방울대로826번길 60-14,0,00060,00014,4289555,1,12330,12330,월계동,,광산구,12330,아파트,전월세,202511,아파트 전월세,,,,,,광산구|월계동|882-8|임방울대로826번길 60-14|00060|00014,35.2153364864962,126.848120131863,광주광역시 광산구 월계동 882-8,전남광주통합특별시 광산구 임방울대로826번길 60-14,광산구,첨단2동,1233062600,성공,북구,첨단2동,True,광산구 첨단2동,북구 첨단2동,52,2
케이에스타운,29200-294,2013,25.11~26.11,신규,24,11,2025,500,24.596,5,882-8,34,,,임방울대로826번길 60-14,0,00060,00014,4289555,1,12330,12330,월계동,,광산구,12330,아파트,전월세,202511,아파트 전월세,,,,,,광산구|월계동|882-8|임방울대로826번길 60-14|00060|00014,35.2153364864962,126.848120131863,광주광역시 광산구 월계동 882-8,전남광주통합특별시 광산구 임방울대로826번길 60-14,광산구,첨단2동,1233062600,성공,북구,첨단2동,True,광산구 첨단2동,북구 첨단2동,52,2
백조맨션,29110-45,1983,26.01~28.01,신규,12,12,2025,"7,600",55.31,4,618,0,,,학소로76번길 2,0,00002,00000,4277272,1,12210,12210,소태동,,동구,12210,아파트,전월세,202512,아파트 전월세,,,,,,동구|소태동|618|학소로76번길 2|00002|00000,35.1263808806406,126.934664759862,광주광역시 동구 소태동 618,전남광주통합특별시 동구 학소로76번길 2,동구,지원1동,1221073000,성공,동구,지원1동,True,동구 지원1동,동구 지원1동,73,2
백조맨션,29110-45,1983,26.01~28.01,신규,12,12,2025,"7,600",55.31,4,618,0,,,학소로76번길 2,0,00002,00000,4277272,1,12210,12210,소태동,,동구,12210,아파트,전월세,202512,아파트 전월세,,,,,,동구|소태동|618|학소로76번길 2|00002|00000,35.1263808806406,126.934664759862,광주광역시 동구 소태동 618,전남광주통합특별시 동구 학소로76번길 2,동구,지원1동,1221073000,성공,동구,지원1동,True,동구 지원1동,동구 지원1동,73,2
금호시영1단지,29140-109,1993,,,26,12,2025,"1,000",49.86,10,741-1,50,,,운천로 41,0,00041,00000,3160035,3,12240,12240,금호동,,서구,12240,아파트,전월세,202512,아파트 전월세,,,,,,서구|금호동|741-1|운천로 41|00041|00000,35.1366226288309,126.85812356795,광주광역시 서구 금호동 741-1,전남광주통합특별시 서구 운천로 41,서구,금호1동,1224082100,성공,서구,금호1동,True,서구 금호1동,서구 금호1동,95,2
금호시영1단지,29140-109,1993,26.01~28.01,신규,26,12,2025,"1,000",49.86,10,741-1,50,,,운천로 41,0,00041,00000,3160035,3,12240,12240,금호동,,서구,12240,아파트,전월세,202512,아파트 전월세,,,,,,서구|금호동|741-1|운천로 41|00041|00000,35.1366226288309,126.85812356795,광주광역시 서구 금호동 741-1,전남광주통합특별시 서구 운천로 41,서구,금호1동,1224082100,성공,서구,금호1동,True,서구 금호1동,서구 금호1동,95,2
금호시영1단지,29140-109,1993,26.02~28.02,신규,18,12,2025,"10,500",49.86,1,741-1,0,,,운천로 41,0,00041,00000,3160035,3,12240,12240,금호동,,서구,12240,아파트,전월세,202512,아파트 전월세,,,,,,서구|금호동|741-1|운천로 41|00041|00000,35.1366226288309,126.85812356795,광주광역시 서구 금호동 741-1,전남광주통합특별시 서구 운천로 41,서구,금호1동,1224082100,성공,서구,금호1동,True,서구 금호1동,서구 금호1동,97,2
상무지구리채시티,29140-353,2014,25.12~26.12,신규,10,12,2025,300,20.0778,8,1218,42,,,시청로 71,0,00071,00000,3160029,1,12240,12240,치평동,,서구,12240,아파트,전월세,202512,아파트 전월세,,,,,,서구|치평동|1218|시청로 71|00071|00000,35.1549617813269,126.850896720391,광주광역시 서구 치평동 1218,전남광주통합특별시 서구 시청로 71,서구,치평동,1224074500,성공,서구,치평동,True,서구 치평동,서구 치평동,109,2
상무지구리채시티,29140-353,2014,25.12~26.12,신규,10,12,2025,300,20.0778,8,1218,42,,,시청로 71,0,00071,00000,3160029,1,12240,12240,치평동,,서구,12240,아파트,전월세,202512,아파트 전월세,,,,,,서구|치평동|1218|시청로 71|00071|00000,35.1549617813269,126.850896720391,광주광역시 서구 치평동 1218,전남광주통합특별시 서구 시청로 71,서구,치평동,1224074500,성공,서구,치평동,True,서구 치평동,서구 치평동,109,2
금호시영1단지,29140-109,1993,26.02~28.12,신규,18,12,2025,"10,500",49.86,1,741-1,0,,,운천로 41,0,00041,00000,3160035,3,12240,12240,금호동,,서구,12240,아파트,전월세,202512,아파트 전월세,,,,,,서구|금호동|741-1|운천로 41|00041|00000,35.1366226288309,126.85812356795,광주광역시 서구 금호동 741-1,전남광주통합특별시 서구 운천로 41,서구,금호1동,1224082100,성공,서구,금호1동,True,서구 금호1동,서구 금호1동,97,2
신흥타운3,29155-99,1987,26.01~28.01,신규,30,12,2025,"1,500",49.95,10,508-5,40,,,서문대로 614,0,00614,00000,2161001,2,12270,12270,진월동,,남구,12270,아파트,전월세,202512,아파트 전월세,,,,,,남구|진월동|508-5|서문대로 614|00614|00000,35.1140098407642,126.897996394333,광주광역시 남구 진월동 508-5,전남광주통합특별시 남구 서문대로 614,남구,진월동,1227070500,성공,남구,진월동,True,남구 진월동,남구 진월동,63,2
신흥타운3,29155-99,1987,26.01~28.01,신규,30,12,2025,"1,500",49.95,10,508-5,40,,,서문대로 614,0,00614,00000,2161001,2,12270,12270,진월동,,남구,12270,아파트,전월세,202512,아파트 전월세,,,,,,남구|진월동|508-5|서문대로 614|00614|00000,35.1140098407642,126.897996394333,광주광역시 남구 진월동 508-5,전남광주통합특별시 남구 서문대로 614,남구,진월동,1227070500,성공,남구,진월동,True,남구 진월동,남구 진월동,63,2
하남주공(2단지),29200-39,1991,,,29,12,2025,300,44.52,9,1571-1,42,,,월곡산정로 12,0,00012,00000,3163042,1,12330,12330,우산동,,광산구,12330,아파트,전월세,202512,아파트 전월세,,,,,,광산구|우산동|1571-1|월곡산정로 12|00012|00000,35.1651071402315,126.803686058,광주광역시 광산구 우산동 1571-1,전남광주통합특별시 광산구 월곡산정로 12,광산구,우산동,1233058000,성공,광산구,우산동,True,광산구 우산동,광산구 우산동,23,2
하남주공(2단지),29200-39,1991,26.01~28.01,신규,29,12,2025,300,44.52,9,1571-1,42,,,월곡산정로 12,0,00012,00000,3163042,1,12330,12330,우산동,,광산구,12330,아파트,전월세,202512,아파트 전월세,,,,,,광산구|우산동|1571-1|월곡산정로 12|00012|00000,35.1651071402315,126.803686058,광주광역시 광산구 우산동 1571-1,전남광주통합특별시 광산구 월곡산정로 12,광산구,우산동,1233058000,성공,광산구,우산동,True,광산구 우산동,광산구 우산동,23,2
첨단센트럴파크2차,29200-399,2018,26.01~28.01,신규,29,12,2025,"10,000",41.83,17,676-3,35,,,첨단중앙로170번길 87,0,00087,00000,4289614,1,12330,12330,쌍암동,,광산구,12330,아파트,전월세,202512,아파트 전월세,,,,,,광산구|쌍암동|676-3|첨단중앙로170번길 87|00087|00000,35.2209763822162,126.84687920672,광주광역시 광산구 쌍암동 676-3,전남광주통합특별시 광산구 첨단중앙로170번길 87,광산구,첨단1동,1233062400,성공,광산구,첨단1동,True,광산구 첨단1동,광산구 첨단1동,5,2
첨단센트럴파크2차,29200-399,2018,26.01~28.01,신규,29,12,2025,"10,000",41.83,17,676-3,35,,,첨단중앙로170번길 87,0,00087,00000,4289614,1,12330,12330,쌍암동,,광산구,12330,아파트,전월세,202512,아파트 전월세,,,,,,광산구|쌍암동|676-3|첨단중앙로170번길 87|00087|00000,35.2209763822162,126.84687920672,광주광역시 광산구 쌍암동 676-3,전남광주통합특별시 광산구 첨단중앙로170번길 87,광산구,첨단1동,1233062400,성공,광산구,첨단1동,True,광산구 첨단1동,광산구 첨단1동,5,2
리버힐,29200-36,1992,25.12~27.12,신규,4,12,2025,500,49.86,12,1602-2,50,,,우산로 47,0,00047,00000,3163037,1,12330,12330,우산동,,광산구,12330,아파트,전월세,202512,아파트 전월세,,,,,,광산구|우산동|1602-2|우산로 47|00047|00000,35.1590141808005,126.806285116368,광주광역시 광산구 우산동 1602-2,전남광주통합특별시 광산구 우산로 47,광산구,우산동,1233058000,성공,광산구,우산동,True,광산구 우산동,광산구 우산동,36,2
리버힐,29200-36,1992,25.12~27.12,신규,4,12,2025,500,49.86,12,1602-2,50,,,우산로 47,0,00047,00000,3163037,1,12330,12330,우산동,,광산구,12330,아파트,전월세,202512,아파트 전월세,,,,,,광산구|우산동|1602-2|우산로 47|00047|00000,35.1590141808005,126.806285116368,광주광역시 광산구 우산동 1602-2,전남광주통합특별시 광산구 우산로 47,광산구,우산동,1233058000,성공,광산구,우산동,True,광산구 우산동,광산구 우산동,36,2
리버힐,29200-36,1992,26.01~28.01,신규,19,12,2025,"8,370",49.86,15,1602-2,1,,,우산로 47,0,00047,00000,3163037,1,12330,12330,우산동,,광산구,12330,아파트,전월세,202512,아파트 전월세,,,,,,광산구|우산동|1602-2|우산로 47|00047|00000,35.1590141808005,126.806285116368,광주광역시 광산구 우산동 1602-2,전남광주통합특별시 광산구 우산로 47,광산구,우산동,1233058000,성공,광산구,우산동,True,광산구 우산동,광산구 우산동,40,2
리버힐,29200-36,1992,26.01~28.01,신규,19,12,2025,"8,370",49.86,15,1602-2,1,,,우산로 47,0,00047,00000,3163037,1,12330,12330,우산동,,광산구,12330,아파트,전월세,202512,아파트 전월세,,,,,,광산구|우산동|1602-2|우산로 47|00047|00000,35.1590141808005,126.806285116368,광주광역시 광산구 우산동 1602-2,전남광주통합특별시 광산구 우산로 47,광산구,우산동,1233058000,성공,광산구,우산동,True,광산구 우산동,광산구 우산동,40,2
금호시영1단지,29140-109,1993,26.02~28.02,신규,24,1,2026,"1,000",49.86,10,741-1,50,,,운천로 41,0,00041,00000,3160035,3,12240,12240,금호동,,서구,12240,아파트,전월세,202601,아파트 전월세,,,,,,서구|금호동|741-1|운천로 41|00041|00000,35.1366226288309,126.85812356795,광주광역시 서구 금호동 741-1,전남광주통합특별시 서구 운천로 41,서구,금호1동,1224082100,성공,서구,금호1동,True,서구 금호1동,서구 금호1동,96,2
금호시영1단지,29140-109,1993,26.02~28.02,신규,24,1,2026,"1,000",49.86,10,741-1,50,,,운천로 41,0,00041,00000,3160035,3,12240,12240,금호동,,서구,12240,아파트,전월세,202601,아파트 전월세,,,,,,서구|금호동|741-1|운천로 41|00041|00000,35.1366226288309,126.85812356795,광주광역시 서구 금호동 741-1,전남광주통합특별시 서구 운천로 41,서구,금호1동,1224082100,성공,서구,금호1동,True,서구 금호1동,서구 금호1동,96,2
모아미래도,29170-226,2001,,,25,1,2026,"1,000",36.0791,11,1406-1,40,,,저불로 21,0,00021,00000,3162067,1,12300,12300,용봉동,,북구,12300,아파트,전월세,202601,아파트 전월세,,,,,,북구|용봉동|1406-1|저불로 21|00021|00000,35.176412339897,126.894098954572,광주광역시 북구 용봉동 1406-1,전남광주통합특별시 북구 저불로 21,북구,용봉동,1230059000,성공,북구,용봉동,True,북구 용봉동,북구 용봉동,90,2
우미,29170-131,1994,26.03~28.03,신규,14,1,2026,"8,500",49.96,5,996-1,0,,,대천로 160,0,00160,00000,3162009,1,12300,12300,문흥동,,북구,12300,아파트,전월세,202601,아파트 전월세,,,,,,북구|문흥동|996-1|대천로 160|00160|00000,35.1882984502943,126.922876690509,광주광역시 북구 문흥동 996-1,전남광주통합특별시 북구 대천로 158,북구,문흥1동,1230065600,성공,북구,문흥1동,True,북구 문흥1동,북구 문흥1동,86,2
우미,29170-131,1994,26.02~28.02,신규,17,1,2026,"10,000",49.96,14,996-1,0,,,대천로 160,0,00160,00000,3162009,1,12300,12300,문흥동,,북구,12300,아파트,전월세,202601,아파트 전월세,,,,,,북구|문흥동|996-1|대천로 160|00160|00000,35.1882984502943,126.922876690509,광주광역시 북구 문흥동 996-1,전남광주통합특별시 북구 대천로 158,북구,문흥1동,1230065600,성공,북구,문흥1동,True,북구 문흥1동,북구 문흥1동,85,2
모아미래도,29170-226,2001,26.02~28.01,신규,25,1,2026,"1,000",36.0791,11,1406-1,40,,,저불로 21,0,00021,00000,3162067,1,12300,12300,용봉동,,북구,12300,아파트,전월세,202601,아파트 전월세,,,,,,북구|용봉동|1406-1|저불로 21|00021|00000,35.176412339897,126.894098954572,광주광역시 북구 용봉동 1406-1,전남광주통합특별시 북구 저불로 21,북구,용봉동,1230059000,성공,북구,용봉동,True,북구 용봉동,북구 용봉동,90,2
우미,29170-131,1994,26.03~28.03,신규,14,1,2026,"8,500",49.96,5,996-1,0,,,대천로 160,0,00160,00000,3162009,1,12300,12300,문흥동,,북구,12300,아파트,전월세,202601,아파트 전월세,,,,,,북구|문흥동|996-1|대천로 160|00160|00000,35.1882984502943,126.922876690509,광주광역시 북구 문흥동 996-1,전남광주통합특별시 북구 대천로 158,북구,문흥1동,1230065600,성공,북구,문흥1동,True,북구 문흥1동,북구 문흥1동,86,2
우미,29170-131,1994,26.02~28.02,신규,17,1,2026,"10,000",49.96,14,996-1,0,,,대천로 160,0,00160,00000,3162009,1,12300,12300,문흥동,,북구,12300,아파트,전월세,202601,아파트 전월세,,,,,,북구|문흥동|996-1|대천로 160|00160|00000,35.1882984502943,126.922876690509,광주광역시 북구 문흥동 996-1,전남광주통합특별시 북구 대천로 158,북구,문흥1동,1230065600,성공,북구,문흥1동,True,북구 문흥1동,북구 문흥1동,85,2
한양에드가302동,29200-309,2013,,,17,1,2026,500,25.6308,5,694-115,45,,,월계로 223-17,0,00223,00017,3163039,2,12330,12330,쌍암동,,광산구,12330,아파트,전월세,202601,아파트 전월세,,,,,,광산구|쌍암동|694-115|월계로 223-17|00223|00017,35.2149023369798,126.849588941863,광주광역시 광산구 쌍암동 694-115,전남광주통합특별시 광산구 월계로 223-17,광산구,첨단2동,1233062600,성공,북구,첨단2동,True,광산구 첨단2동,북구 첨단2동,14,2
한양에드가302동,29200-309,2013,26.01~27.01,신규,17,1,2026,500,25.6308,5,694-115,45,,,월계로 223-17,0,00223,00017,3163039,2,12330,12330,쌍암동,,광산구,12330,아파트,전월세,202601,아파트 전월세,,,,,,광산구|쌍암동|694-115|월계로 223-17|00223|00017,35.2149023369798,126.849588941863,광주광역시 광산구 쌍암동 694-115,전남광주통합특별시 광산구 월계로 223-17,광산구,첨단2동,1233062600,성공,북구,첨단2동,True,광산구 첨단2동,북구 첨단2동,14,2
하남우미,29200-38,1992,26.02~27.02,신규,30,1,2026,"9,500",49.14,2,1572-2,0,,,월곡산정로 40,0,00040,00000,3163042,1,12330,12330,우산동,,광산구,12330,아파트,전월세,202601,아파트 전월세,,,,,,광산구|우산동|1572-2|월곡산정로 40|00040|00000,35.1658362217461,126.806527217382,광주광역시 광산구 우산동 1572-2,전남광주통합특별시 광산구 월곡산정로 40,광산구,우산동,1233058000,성공,광산구,우산동,True,광산구 우산동,광산구 우산동,27,2
하남우미,29200-38,1992,26.02~27.02,신규,30,1,2026,"9,500",49.14,2,1572-2,0,,,월곡산정로 40,0,00040,00000,3163042,1,12330,12330,우산동,,광산구,12330,아파트,전월세,202601,아파트 전월세,,,,,,광산구|우산동|1572-2|월곡산정로 40|00040|00000,35.1658362217461,126.806527217382,광주광역시 광산구 우산동 1572-2,전남광주통합특별시 광산구 월곡산정로 40,광산구,우산동,1233058000,성공,광산구,우산동,True,광산구 우산동,광산구 우산동,27,2
대덕,29200-112,1991,26.01~27.01,신규,14,1,2026,500,49.5,5,1039-5,30,,,사암로118번길 127-6,0,00127,00006,4289180,1,12330,12330,우산동,,광산구,12330,아파트,전월세,202601,아파트 전월세,,,,,,광산구|우산동|1039-5|사암로118번길 127-6|00127|00006,35.1550532048789,126.814845053419,광주광역시 광산구 우산동 1039-5,전남광주통합특별시 광산구 사암로118번길 127-6,광산구,우산동,1233058000,성공,광산구,우산동,True,광산구 우산동,광산구 우산동,18,2
대덕,29200-112,1991,26.01~28.01,신규,14,1,2026,500,49.5,5,1039-5,30,,,사암로118번길 127-6,0,00127,00006,4289180,1,12330,12330,우산동,,광산구,12330,아파트,전월세,202601,아파트 전월세,,,,,,광산구|우산동|1039-5|사암로118번길 127-6|00127|00006,35.1550532048789,126.814845053419,광주광역시 광산구 우산동 1039-5,전남광주통합특별시 광산구 사암로118번길 127-6,광산구,우산동,1233058000,성공,광산구,우산동,True,광산구 우산동,광산구 우산동,18,2
MaruHiII,29200-320,2014,26.01~27.01,신규,5,1,2026,300,20.7468,11,1594-2,35,,,무진대로 278-12,0,00278,00012,2009009,2,12330,12330,우산동,,광산구,12330,아파트,전월세,202601,아파트 전월세,,,,,,광산구|우산동|1594-2|무진대로 278-12|00278|00012,35.1599831885253,126.810475648689,광주광역시 광산구 우산동 1594-2,전남광주통합특별시 광산구 무진대로 278-12,광산구,우산동,1233058000,성공,광산구,우산동,True,광산구 우산동,광산구 우산동,34,2
MaruHiII,29200-320,2014,26.01~27.01,신규,5,1,2026,300,20.7468,11,1594-2,35,,,무진대로 278-12,0,00278,00012,2009009,2,12330,12330,우산동,,광산구,12330,아파트,전월세,202601,아파트 전월세,,,,,,광산구|우산동|1594-2|무진대로 278-12|00278|00012,35.1599831885253,126.810475648689,광주광역시 광산구 우산동 1594-2,전남광주통합특별시 광산구 무진대로 278-12,광산구,우산동,1233058000,성공,광산구,우산동,True,광산구 우산동,광산구 우산동,34,2
상무지구리채시티,29140-353,2014,26.02~27.02,신규,19,2,2026,500,20.0778,15,1218,35,,,시청로 71,0,00071,00000,3160029,1,12240,12240,치평동,,서구,12240,아파트,전월세,202602,아파트 전월세,,,,,,서구|치평동|1218|시청로 71|00071|00000,35.1549617813269,126.850896720391,광주광역시 서구 치평동 1218,전남광주통합특별시 서구 시청로 71,서구,치평동,1224074500,성공,서구,치평동,True,서구 치평동,서구 치평동,110,2
상무지구리채시티,29140-353,2014,26.02~27.02,신규,19,2,2026,500,20.0778,15,1218,35,,,시청로 71,0,00071,00000,3160029,1,12240,12240,치평동,,서구,12240,아파트,전월세,202602,아파트 전월세,,,,,,서구|치평동|1218|시청로 71|00071|00000,35.1549617813269,126.850896720391,광주광역시 서구 치평동 1218,전남광주통합특별시 서구 시청로 71,서구,치평동,1224074500,성공,서구,치평동,True,서구 치평동,서구 치평동,110,2
중흥호반,29140-147,2000,26.02~27.09,갱신,9,2,2026,"14,000",59.46,9,1048,0,"14,000",,풍암순환로 10,0,00010,00000,3160050,1,12240,12240,풍암동,,서구,12240,아파트,전월세,202602,아파트 전월세,,,,,,서구|풍암동|1048|풍암순환로 10|00010|00000,35.1248923281192,126.87467678202,광주광역시 서구 풍암동 1048,전남광주통합특별시 서구 풍암순환로 10,서구,풍암동,1224083000,성공,서구,풍암동,True,서구 풍암동,서구 풍암동,117,4
중흥호반,29140-147,2000,26.02~27.09,갱신,9,2,2026,"14,000",59.46,9,1048,0,"14,000",,풍암순환로 10,0,00010,00000,3160050,1,12240,12240,풍암동,,서구,12240,아파트,전월세,202602,아파트 전월세,,,,,,서구|풍암동|1048|풍암순환로 10|00010|00000,35.1248923281192,126.87467678202,광주광역시 서구 풍암동 1048,전남광주통합특별시 서구 풍암순환로 10,서구,풍암동,1224083000,성공,서구,풍암동,True,서구 풍암동,서구 풍암동,117,4
중흥호반,29140-147,2000,26.02~27.09,갱신,9,2,2026,"14,000",59.46,9,1048,0,"14,000",,풍암순환로 10,0,00010,00000,3160050,1,12240,12240,풍암동,,서구,12240,아파트,전월세,202602,아파트 전월세,,,,,,서구|풍암동|1048|풍암순환로 10|00010|00000,35.1248923281192,126.87467678202,광주광역시 서구 풍암동 1048,전남광주통합특별시 서구 풍암순환로 10,서구,풍암동,1224083000,성공,서구,풍암동,True,서구 풍암동,서구 풍암동,117,4
중흥호반,29140-147,2000,26.02~27.09,갱신,9,2,2026,"14,000",59.46,9,1048,0,"14,000",,풍암순환로 10,0,00010,00000,3160050,1,12240,12240,풍암동,,서구,12240,아파트,전월세,202602,아파트 전월세,,,,,,서구|풍암동|1048|풍암순환로 10|00010|00000,35.1248923281192,126.87467678202,광주광역시 서구 풍암동 1048,전남광주통합특별시 서구 풍암순환로 10,서구,풍암동,1224083000,성공,서구,풍암동,True,서구 풍암동,서구 풍암동,117,4
