aptNm,aptSeq,buildYear,contractTerm,contractType,dealDay,dealMonth,dealYear,deposit,excluUseAr,floor,jibun,monthlyRent,preDeposit,preMonthlyRent,roadnm,roadnmbcd,roadnmbonbun,roadnmbubun,roadnmcd,roadnmseq,roadnmsggcd,sggCd,umdNm,useRRRight,gu_name,lawd_cd,housing_type,transaction_type,query_ym,source_api,offiNm,sggNm,houseType,totalFloorAr,mhouseNm,주소키,위도,경도,검색주소,카카오매칭주소,공식자치구,공식행정동,행정동코드,매핑상태,프로젝트자치구,프로젝트행정동,분석대상여부,공식지역,프로젝트지역
신흥타운3,29155-99,1987,26.01~28.01,신규,30,12,2025,"1,500",49.95,10,508-5,40,,,서문대로 614,0,00614,00000,2161001,2,12270,12270,진월동,,남구,12270,아파트,전월세,202512,아파트 전월세,,,,,,남구|진월동|508-5|서문대로 614|00614|00000,35.1140098407642,126.897996394333,광주광역시 남구 진월동 508-5,전남광주통합특별시 남구 서문대로 614,남구,진월동,1227070500,성공,남구,진월동,True,남구 진월동,남구 진월동
신흥타운3,29155-99,1987,26.01~28.01,신규,30,12,2025,"1,500",49.95,10,508-5,40,,,서문대로 614,0,00614,00000,2161001,2,12270,12270,진월동,,남구,12270,아파트,전월세,202512,아파트 전월세,,,,,,남구|진월동|508-5|서문대로 614|00614|00000,35.1140098407642,126.897996394333,광주광역시 남구 진월동 508-5,전남광주통합특별시 남구 서문대로 614,남구,진월동,1227070500,성공,남구,진월동,True,남구 진월동,남구 진월동
첨단센트럴파크2차,29200-399,2018,26.01~28.01,신규,29,12,2025,"10,000",41.83,17,676-3,35,,,첨단중앙로170번길 87,0,00087,00000,4289614,1,12330,12330,쌍암동,,광산구,12330,아파트,전월세,202512,아파트 전월세,,,,,,광산구|쌍암동|676-3|첨단중앙로170번길 87|00087|00000,35.2209763822162,126.84687920672,광주광역시 광산구 쌍암동 676-3,전남광주통합특별시 광산구 첨단중앙로170번길 87,광산구,첨단1동,1233062400,성공,광산구,첨단1동,True,광산구 첨단1동,광산구 첨단1동
첨단센트럴파크2차,29200-399,2018,26.01~28.01,신규,29,12,2025,"10,000",41.83,17,676-3,35,,,첨단중앙로170번길 87,0,00087,00000,4289614,1,12330,12330,쌍암동,,광산구,12330,아파트,전월세,202512,아파트 전월세,,,,,,광산구|쌍암동|676-3|첨단중앙로170번길 87|00087|00000,35.2209763822162,126.84687920672,광주광역시 광산구 쌍암동 676-3,전남광주통합특별시 광산구 첨단중앙로170번길 87,광산구,첨단1동,1233062400,성공,광산구,첨단1동,True,광산구 첨단1동,광산구 첨단1동
리버힐,29200-36,1992,25.12~27.12,신규,4,12,2025,500,49.86,12,1602-2,50,,,우산로 47,0,00047,00000,3163037,1,12330,12330,우산동,,광산구,12330,아파트,전월세,202512,아파트 전월세,,,,,,광산구|우산동|1602-2|우산로 47|00047|00000,35.1590141808005,126.806285116368,광주광역시 광산구 우산동 1602-2,전남광주통합특별시 광산구 우산로 47,광산구,우산동,1233058000,성공,광산구,우산동,True,광산구 우산동,광산구 우산동
리버힐,29200-36,1992,25.12~27.12,신규,4,12,2025,500,49.86,12,1602-2,50,,,우산로 47,0,00047,00000,3163037,1,12330,12330,우산동,,광산구,12330,아파트,전월세,202512,아파트 전월세,,,,,,광산구|우산동|1602-2|우산로 47|00047|00000,35.1590141808005,126.806285116368,광주광역시 광산구 우산동 1602-2,전남광주통합특별시 광산구 우산로 47,광산구,우산동,1233058000,성공,광산구,우산동,True,광산구 우산동,광산구 우산동
리버힐,29200-36,1992,26.01~28.01,신규,19,12,2025,"8,370",49.86,15,1602-2,1,,,우산로 47,0,00047,00000,3163037,1,12330,12330,우산동,,광산구,12330,아파트,전월세,202512,아파트 전월세,,,,,,광산구|우산동|1602-2|우산로 47|00047|00000,35.1590141808005,126.806285116368,광주광역시 광산구 우산동 1602-2,전남광주통합특별시 광산구 우산로 47,광산구,우산동,1233058000,성공,광산구,우산동,True,광산구 우산동,광산구 우산동
리버힐,29200-36,1992,26.01~28.01,신규,19,12,2025,"8,370",49.86,15,1602-2,1,,,우산로 47,0,00047,00000,3163037,1,12330,12330,우산동,,광산구,12330,아파트,전월세,202512,아파트 전월세,,,,,,광산구|우산동|1602-2|우산로 47|00047|00000,35.1590141808005,126.806285116368,광주광역시 광산구 우산동 1602-2,전남광주통합특별시 광산구 우산로 47,광산구,우산동,1233058000,성공,광산구,우산동,True,광산구 우산동,광산구 우산동
금호시영1단지,29140-109,1993,26.02~28.02,신규,24,1,2026,"1,000",49.86,10,741-1,50,,,운천로 41,0,00041,00000,3160035,3,12240,12240,금호동,,서구,12240,아파트,전월세,202601,아파트 전월세,,,,,,서구|금호동|741-1|운천로 41|00041|00000,35.1366226288309,126.85812356795,광주광역시 서구 금호동 741-1,전남광주통합특별시 서구 운천로 41,서구,금호1동,1224082100,성공,서구,금호1동,True,서구 금호1동,서구 금호1동
금호시영1단지,29140-109,1993,26.02~28.02,신규,24,1,2026,"1,000",49.86,10,741-1,50,,,운천로 41,0,00041,00000,3160035,3,12240,12240,금호동,,서구,12240,아파트,전월세,202601,아파트 전월세,,,,,,서구|금호동|741-1|운천로 41|00041|00000,35.1366226288309,126.85812356795,광주광역시 서구 금호동 741-1,전남광주통합특별시 서구 운천로 41,서구,금호1동,1224082100,성공,서구,금호1동,True,서구 금호1동,서구 금호1동
우미,29170-131,1994,26.03~28.03,신규,14,1,2026,"8,500",49.96,5,996-1,0,,,대천로 160,0,00160,00000,3162009,1,12300,12300,문흥동,,북구,12300,아파트,전월세,202601,아파트 전월세,,,,,,북구|문흥동|996-1|대천로 160|00160|00000,35.1882984502943,126.922876690509,광주광역시 북구 문흥동 996-1,전남광주통합특별시 북구 대천로 158,북구,문흥1동,1230065600,성공,북구,문흥1동,True,북구 문흥1동,북구 문흥1동
우미,29170-131,1994,26.02~28.02,신규,17,1,2026,"10,000",49.96,14,996-1,0,,,대천로 160,0,00160,00000,3162009,1,12300,12300,문흥동,,북구,12300,아파트,전월세,202601,아파트 전월세,,,,,,북구|문흥동|996-1|대천로 160|00160|00000,35.1882984502943,126.922876690509,광주광역시 북구 문흥동 996-1,전남광주통합특별시 북구 대천로 158,북구,문흥1동,1230065600,성공,북구,문흥1동,True,북구 문흥1동,북구 문흥1동
우미,29170-131,1994,26.03~28.03,신규,14,1,2026,"8,500",49.96,5,996-1,0,,,대천로 160,0,00160,00000,3162009,1,12300,12300,문흥동,,북구,12300,아파트,전월세,202601,아파트 전월세,,,,,,북구|문흥동|996-1|대천로 160|00160|00000,35.1882984502943,126.922876690509,광주광역시 북구 문흥동 996-1,전남광주통합특별시 북구 대천로 158,북구,문흥1동,1230065600,성공,북구,문흥1동,True,북구 문흥1동,북구 문흥1동
우미,29170-131,1994,26.02~28.02,신규,17,1,2026,"10,000",49.96,14,996-1,0,,,대천로 160,0,00160,00000,3162009,1,12300,12300,문흥동,,북구,12300,아파트,전월세,202601,아파트 전월세,,,,,,북구|문흥동|996-1|대천로 160|00160|00000,35.1882984502943,126.922876690509,광주광역시 북구 문흥동 996-1,전남광주통합특별시 북구 대천로 158,북구,문흥1동,1230065600,성공,북구,문흥1동,True,북구 문흥1동,북구 문흥1동
하남우미,29200-38,1992,26.02~27.02,신규,30,1,2026,"9,500",49.14,2,1572-2,0,,,월곡산정로 40,0,00040,00000,3163042,1,12330,12330,우산동,,광산구,12330,아파트,전월세,202601,아파트 전월세,,,,,,광산구|우산동|1572-2|월곡산정로 40|00040|00000,35.1658362217461,126.806527217382,광주광역시 광산구 우산동 1572-2,전남광주통합특별시 광산구 월곡산정로 40,광산구,우산동,1233058000,성공,광산구,우산동,True,광산구 우산동,광산구 우산동
하남우미,29200-38,1992,26.02~27.02,신규,30,1,2026,"9,500",49.14,2,1572-2,0,,,월곡산정로 40,0,00040,00000,3163042,1,12330,12330,우산동,,광산구,12330,아파트,전월세,202601,아파트 전월세,,,,,,광산구|우산동|1572-2|월곡산정로 40|00040|00000,35.1658362217461,126.806527217382,광주광역시 광산구 우산동 1572-2,전남광주통합특별시 광산구 월곡산정로 40,광산구,우산동,1233058000,성공,광산구,우산동,True,광산구 우산동,광산구 우산동
MaruHiII,29200-320,2014,26.01~27.01,신규,5,1,2026,300,20.7468,11,1594-2,35,,,무진대로 278-12,0,00278,00012,2009009,2,12330,12330,우산동,,광산구,12330,아파트,전월세,202601,아파트 전월세,,,,,,광산구|우산동|1594-2|무진대로 278-12|00278|00012,35.1599831885253,126.810475648689,광주광역시 광산구 우산동 1594-2,전남광주통합특별시 광산구 무진대로 278-12,광산구,우산동,1233058000,성공,광산구,우산동,True,광산구 우산동,광산구 우산동
MaruHiII,29200-320,2014,26.01~27.01,신규,5,1,2026,300,20.7468,11,1594-2,35,,,무진대로 278-12,0,00278,00012,2009009,2,12330,12330,우산동,,광산구,12330,아파트,전월세,202601,아파트 전월세,,,,,,광산구|우산동|1594-2|무진대로 278-12|00278|00012,35.1599831885253,126.810475648689,광주광역시 광산구 우산동 1594-2,전남광주통합특별시 광산구 무진대로 278-12,광산구,우산동,1233058000,성공,광산구,우산동,True,광산구 우산동,광산구 우산동
상무지구리채시티,29140-353,2014,26.02~27.02,신규,19,2,2026,500,20.0778,15,1218,35,,,시청로 71,0,00071,00000,3160029,1,12240,12240,치평동,,서구,12240,아파트,전월세,202602,아파트 전월세,,,,,,서구|치평동|1218|시청로 71|00071|00000,35.1549617813269,126.850896720391,광주광역시 서구 치평동 1218,전남광주통합특별시 서구 시청로 71,서구,치평동,1224074500,성공,서구,치평동,True,서구 치평동,서구 치평동
상무지구리채시티,29140-353,2014,26.02~27.02,신규,19,2,2026,500,20.0778,15,1218,35,,,시청로 71,0,00071,00000,3160029,1,12240,12240,치평동,,서구,12240,아파트,전월세,202602,아파트 전월세,,,,,,서구|치평동|1218|시청로 71|00071|00000,35.1549617813269,126.850896720391,광주광역시 서구 치평동 1218,전남광주통합특별시 서구 시청로 71,서구,치평동,1224074500,성공,서구,치평동,True,서구 치평동,서구 치평동
중흥호반,29140-147,2000,26.02~27.09,갱신,9,2,2026,"14,000",59.46,9,1048,0,"14,000",,풍암순환로 10,0,00010,00000,3160050,1,12240,12240,풍암동,,서구,12240,아파트,전월세,202602,아파트 전월세,,,,,,서구|풍암동|1048|풍암순환로 10|00010|00000,35.1248923281192,126.87467678202,광주광역시 서구 풍암동 1048,전남광주통합특별시 서구 풍암순환로 10,서구,풍암동,1224083000,성공,서구,풍암동,True,서구 풍암동,서구 풍암동
중흥호반,29140-147,2000,26.02~27.09,갱신,9,2,2026,"14,000",59.46,9,1048,0,"14,000",,풍암순환로 10,0,00010,00000,3160050,1,12240,12240,풍암동,,서구,12240,아파트,전월세,202602,아파트 전월세,,,,,,서구|풍암동|1048|풍암순환로 10|00010|00000,35.1248923281192,126.87467678202,광주광역시 서구 풍암동 1048,전남광주통합특별시 서구 풍암순환로 10,서구,풍암동,1224083000,성공,서구,풍암동,True,서구 풍암동,서구 풍암동
중흥호반,29140-147,2000,26.02~27.09,갱신,9,2,2026,"14,000",59.46,9,1048,0,"14,000",,풍암순환로 10,0,00010,00000,3160050,1,12240,12240,풍암동,,서구,12240,아파트,전월세,202602,아파트 전월세,,,,,,서구|풍암동|1048|풍암순환로 10|00010|00000,35.1248923281192,126.87467678202,광주광역시 서구 풍암동 1048,전남광주통합특별시 서구 풍암순환로 10,서구,풍암동,1224083000,성공,서구,풍암동,True,서구 풍암동,서구 풍암동
중흥호반,29140-147,2000,26.02~27.09,갱신,9,2,2026,"14,000",59.46,9,1048,0,"14,000",,풍암순환로 10,0,00010,00000,3160050,1,12240,12240,풍암동,,서구,12240,아파트,전월세,202602,아파트 전월세,,,,,,서구|풍암동|1048|풍암순환로 10|00010|00000,35.1248923281192,126.87467678202,광주광역시 서구 풍암동 1048,전남광주통합특별시 서구 풍암순환로 10,서구,풍암동,1224083000,성공,서구,풍암동,True,서구 풍암동,서구 풍암동
삼익세라믹2차,29155-94,1999,26.02~28.02,신규,13,2,2026,500,59.4,11,470-1,45,,,서문대로654번길 24,0,00024,00000,4283381,1,12270,12270,진월동,,남구,12270,아파트,전월세,202602,아파트 전월세,,,,,,남구|진월동|470-1|서문대로654번길 24|00024|00000,35.1165353628834,126.901023021069,광주광역시 남구 진월동 470-1,전남광주통합특별시 남구 서문대로654번길 24,남구,진월동,1227070500,성공,남구,진월동,True,남구 진월동,남구 진월동
삼익세라믹2차,29155-94,1999,26.04~28.04,신규,26,2,2026,"12,000",59.4,4,470-1,0,,,서문대로654번길 24,0,00024,00000,4283381,1,12270,12270,진월동,,남구,12270,아파트,전월세,202602,아파트 전월세,,,,,,남구|진월동|470-1|서문대로654번길 24|00024|00000,35.1165353628834,126.901023021069,광주광역시 남구 진월동 470-1,전남광주통합특별시 남구 서문대로654번길 24,남구,진월동,1227070500,성공,남구,진월동,True,남구 진월동,남구 진월동
삼익세라믹2차,29155-94,1999,26.04~28.04,신규,26,2,2026,"12,000",59.4,4,470-1,0,,,서문대로654번길 24,0,00024,00000,4283381,1,12270,12270,진월동,,남구,12270,아파트,전월세,202602,아파트 전월세,,,,,,남구|진월동|470-1|서문대로654번길 24|00024|00000,35.1165353628834,126.901023021069,광주광역시 남구 진월동 470-1,전남광주통합특별시 남구 서문대로654번길 24,남구,진월동,1227070500,성공,남구,진월동,True,남구 진월동,남구 진월동
삼익세라믹2차,29155-94,1999,26.02~28.02,신규,13,2,2026,500,59.4,11,470-1,45,,,서문대로654번길 24,0,00024,00000,4283381,1,12270,12270,진월동,,남구,12270,아파트,전월세,202602,아파트 전월세,,,,,,남구|진월동|470-1|서문대로654번길 24|00024|00000,35.1165353628834,126.901023021069,광주광역시 남구 진월동 470-1,전남광주통합특별시 남구 서문대로654번길 24,남구,진월동,1227070500,성공,남구,진월동,True,남구 진월동,남구 진월동
국제미소래,29200-384,2017,26.05~28.05,신규,3,2,2026,"15,410",59.4918,14,1620,0,,,용아로 175,0,00175,00000,3163035,2,12330,12330,우산동,,광산구,12330,아파트,전월세,202602,아파트 전월세,,,,,,광산구|우산동|1620|용아로 175|00175|00000,35.1580213863043,126.79988362894,광주광역시 광산구 우산동 1620,전남광주통합특별시 광산구 용아로 175,광산구,우산동,1233058000,성공,광산구,우산동,True,광산구 우산동,광산구 우산동
국제미소래,29200-384,2017,26.04~28.04,신규,25,2,2026,"15,410",59.4918,13,1620,0,,,용아로 175,0,00175,00000,3163035,2,12330,12330,우산동,,광산구,12330,아파트,전월세,202602,아파트 전월세,,,,,,광산구|우산동|1620|용아로 175|00175|00000,35.1580213863043,126.79988362894,광주광역시 광산구 우산동 1620,전남광주통합특별시 광산구 용아로 175,광산구,우산동,1233058000,성공,광산구,우산동,True,광산구 우산동,광산구 우산동
국제미소래,29200-384,2017,26.04~28.04,신규,25,2,2026,"15,410",59.4918,13,1620,0,,,용아로 175,0,00175,00000,3163035,2,12330,12330,우산동,,광산구,12330,아파트,전월세,202602,아파트 전월세,,,,,,광산구|우산동|1620|용아로 175|00175|00000,35.1580213863043,126.79988362894,광주광역시 광산구 우산동 1620,전남광주통합특별시 광산구 용아로 175,광산구,우산동,1233058000,성공,광산구,우산동,True,광산구 우산동,광산구 우산동
국제미소래,29200-384,2017,26.05~28.05,신규,3,2,2026,"15,410",59.4918,14,1620,0,,,용아로 175,0,00175,00000,3163035,2,12330,12330,우산동,,광산구,12330,아파트,전월세,202602,아파트 전월세,,,,,,광산구|우산동|1620|용아로 175|00175|00000,35.1580213863043,126.79988362894,광주광역시 광산구 우산동 1620,전남광주통합특별시 광산구 용아로 175,광산구,우산동,1233058000,성공,광산구,우산동,True,광산구 우산동,광산구 우산동
충장아트원,29110-325,2014,26.03~27.03,신규,2,3,2026,300,18,9,14,36,,,중앙로 179,0,00179,00000,3162073,9,12210,12210,충장로4가,,동구,12210,아파트,전월세,202603,아파트 전월세,,,,,,동구|충장로4가|14|중앙로 179|00179|00000,35.149946551823,126.914522764183,광주광역시 동구 충장로4가 14,전남광주통합특별시 동구 중앙로 179,동구,충장동,1221052500,성공,동구,충장동,True,동구 충장동,동구 충장동
고운하이츠(22-0),29110-301,2011,26.03~28.04,신규,9,3,2026,"5,000",29.817,5,22,10,,,천변우로 329-10,0,00329,00010,3009025,1,12210,12210,수기동,,동구,12210,아파트,전월세,202603,아파트 전월세,,,,,,동구|수기동|22|천변우로 329-10|00329|00010,35.1508234797879,126.909307097405,광주광역시 동구 수기동 22,전남광주통합특별시 동구 천변우로 329-10,동구,충장동,1221052500,성공,동구,충장동,True,동구 충장동,동구 충장동
고운하이츠(22-0),29110-301,2011,26.03~28.04,신규,9,3,2026,"5,000",29.817,5,22,10,,,천변우로 329-10,0,00329,00010,3009025,1,12210,12210,수기동,,동구,12210,아파트,전월세,202603,아파트 전월세,,,,,,동구|수기동|22|천변우로 329-10|00329|00010,35.1508234797879,126.909307097405,광주광역시 동구 수기동 22,전남광주통합특별시 동구 천변우로 329-10,동구,충장동,1221052500,성공,동구,충장동,True,동구 충장동,동구 충장동
충장아트원,29110-325,2014,26.03~27.03,신규,2,3,2026,300,18,9,14,36,,,중앙로 179,0,00179,00000,3162073,9,12210,12210,충장로4가,,동구,12210,아파트,전월세,202603,아파트 전월세,,,,,,동구|충장로4가|14|중앙로 179|00179|00000,35.149946551823,126.914522764183,광주광역시 동구 충장로4가 14,전남광주통합특별시 동구 중앙로 179,동구,충장동,1221052500,성공,동구,충장동,True,동구 충장동,동구 충장동
중흥호반,29140-147,2000,26.04~28.04,신규,31,3,2026,"15,000",59.46,6,1048,0,,,풍암순환로 10,0,00010,00000,3160050,1,12240,12240,풍암동,,서구,12240,아파트,전월세,202603,아파트 전월세,,,,,,서구|풍암동|1048|풍암순환로 10|00010|00000,35.1248923281192,126.87467678202,광주광역시 서구 풍암동 1048,전남광주통합특별시 서구 풍암순환로 10,서구,풍암동,1224083000,성공,서구,풍암동,True,서구 풍암동,서구 풍암동
중흥호반,29140-147,2000,26.04~28.04,신규,31,3,2026,"15,000",59.46,6,1048,0,,,풍암순환로 10,0,00010,00000,3160050,1,12240,12240,풍암동,,서구,12240,아파트,전월세,202603,아파트 전월세,,,,,,서구|풍암동|1048|풍암순환로 10|00010|00000,35.1248923281192,126.87467678202,광주광역시 서구 풍암동 1048,전남광주통합특별시 서구 풍암순환로 10,서구,풍암동,1224083000,성공,서구,풍암동,True,서구 풍암동,서구 풍암동
중흥호반,29140-147,2000,26.04~28.04,신규,31,3,2026,"15,000",59.46,6,1048,0,,,풍암순환로 10,0,00010,00000,3160050,1,12240,12240,풍암동,,서구,12240,아파트,전월세,202603,아파트 전월세,,,,,,서구|풍암동|1048|풍암순환로 10|00010|00000,35.1248923281192,126.87467678202,광주광역시 서구 풍암동 1048,전남광주통합특별시 서구 풍암순환로 10,서구,풍암동,1224083000,성공,서구,풍암동,True,서구 풍암동,서구 풍암동
우산동AM-City스카이하이,29200-332,2014,26.04~27.04,신규,21,3,2026,300,20.1947,5,1608-1,35,,,사암로171번길 110,0,00110,00000,4289184,1,12330,12330,우산동,,광산구,12330,아파트,전월세,202603,아파트 전월세,,,,,,광산구|우산동|1608-1|사암로171번길 110|00110|00000,35.1604619203296,126.801483077525,광주광역시 광산구 우산동 1608-1,전남광주통합특별시 광산구 사암로171번길 110,광산구,우산동,1233058000,성공,광산구,우산동,True,광산구 우산동,광산구 우산동
우산동AM-City스카이하이,29200-332,2014,26.04~27.04,신규,21,3,2026,300,20.1947,5,1608-1,35,,,사암로171번길 110,0,00110,00000,4289184,1,12330,12330,우산동,,광산구,12330,아파트,전월세,202603,아파트 전월세,,,,,,광산구|우산동|1608-1|사암로171번길 110|00110|00000,35.1604619203296,126.801483077525,광주광역시 광산구 우산동 1608-1,전남광주통합특별시 광산구 사암로171번길 110,광산구,우산동,1233058000,성공,광산구,우산동,True,광산구 우산동,광산구 우산동
광주첨단엘에이치2단지,29200-426,2020,26.03~28.04,신규,24,3,2026,"3,438",36.72,8,683-2,19,,,임방울대로825번길 9,0,00009,00000,4289554,0,12330,12330,쌍암동,,광산구,12330,아파트,전월세,202603,아파트 전월세,,,,,,광산구|쌍암동|683-2|임방울대로825번길 9|00009|00000,35.218229827909,126.848341882075,광주광역시 광산구 쌍암동 683-2,전남광주통합특별시 광산구 임방울대로825번길 9,광산구,첨단1동,1233062400,성공,광산구,첨단1동,True,광산구 첨단1동,광산구 첨단1동
광주첨단엘에이치2단지,29200-426,2020,26.03~28.04,신규,24,3,2026,"3,438",36.72,8,683-2,19,,,임방울대로825번길 9,0,00009,00000,4289554,0,12330,12330,쌍암동,,광산구,12330,아파트,전월세,202603,아파트 전월세,,,,,,광산구|쌍암동|683-2|임방울대로825번길 9|00009|00000,35.218229827909,126.848341882075,광주광역시 광산구 쌍암동 683-2,전남광주통합특별시 광산구 임방울대로825번길 9,광산구,첨단1동,1233062400,성공,광산구,첨단1동,True,광산구 첨단1동,광산구 첨단1동
에이엠시티5차,29200-307,2013,26.03~27.03,신규,4,3,2026,300,19.1284,8,682-1,36,,,임방울대로825번길 19,0,00019,00000,4289554,1,12330,12330,쌍암동,,광산구,12330,아파트,전월세,202603,아파트 전월세,,,,,,광산구|쌍암동|682-1|임방울대로825번길 19|00019|00000,35.2187157362366,126.847688221979,광주광역시 광산구 쌍암동 682-1,전남광주통합특별시 광산구 임방울대로825번길 19,광산구,첨단1동,1233062400,성공,광산구,첨단1동,True,광산구 첨단1동,광산구 첨단1동
에이엠시티5차,29200-307,2013,26.03~27.03,신규,4,3,2026,300,19.1284,8,682-1,36,,,임방울대로825번길 19,0,00019,00000,4289554,1,12330,12330,쌍암동,,광산구,12330,아파트,전월세,202603,아파트 전월세,,,,,,광산구|쌍암동|682-1|임방울대로825번길 19|00019|00000,35.2187157362366,126.847688221979,광주광역시 광산구 쌍암동 682-1,전남광주통합특별시 광산구 임방울대로825번길 19,광산구,첨단1동,1233062400,성공,광산구,첨단1동,True,광산구 첨단1동,광산구 첨단1동
아트리뷰스,29110-339,2016,26.05~28.05,신규,22,4,2026,"8,600",32.3909,4,43,0,,,독립로226번길 17,0,00017,00000,4277059,2,12210,12210,수기동,,동구,12210,아파트,전월세,202604,아파트 전월세,,,,,,동구|수기동|43|독립로226번길 17|00017|00000,35.1511524145655,126.909949291548,광주광역시 동구 수기동 43,전남광주통합특별시 동구 독립로226번길 17,동구,충장동,1221052500,성공,동구,충장동,True,동구 충장동,동구 충장동
아트리뷰스,29110-339,2016,26.05~28.05,신규,22,4,2026,"8,600",32.3909,4,43,0,,,독립로226번길 17,0,00017,00000,4277059,2,12210,12210,수기동,,동구,12210,아파트,전월세,202604,아파트 전월세,,,,,,동구|수기동|43|독립로226번길 17|00017|00000,35.1511524145655,126.909949291548,광주광역시 동구 수기동 43,전남광주통합특별시 동구 독립로226번길 17,동구,충장동,1221052500,성공,동구,충장동,True,동구 충장동,동구 충장동
주은모아,29140-130,2000,26.05~28.05,신규,21,4,2026,"16,500",59.28,4,1127,0,,,풍암2로 36,0,00036,00000,3160048,1,12240,12240,풍암동,,서구,12240,아파트,전월세,202604,아파트 전월세,,,,,,서구|풍암동|1127|풍암2로 36|00036|00000,35.1238802449865,126.87998966123,광주광역시 서구 풍암동 1127,전남광주통합특별시 서구 풍암2로 36,서구,풍암동,1224083000,성공,서구,풍암동,True,서구 풍암동,서구 풍암동
주은모아,29140-130,2000,26.05~28.05,신규,21,4,2026,"16,500",59.28,4,1127,0,,,풍암2로 36,0,00036,00000,3160048,1,12240,12240,풍암동,,서구,12240,아파트,전월세,202604,아파트 전월세,,,,,,서구|풍암동|1127|풍암2로 36|00036|00000,35.1238802449865,126.87998966123,광주광역시 서구 풍암동 1127,전남광주통합특별시 서구 풍암2로 36,서구,풍암동,1224083000,성공,서구,풍암동,True,서구 풍암동,서구 풍암동
토담휴로스,29200-305,2013,26.04~28.04,신규,22,4,2026,300,19.9163,5,1576-4,35,,,무진대로231번길 13-5,0,00013,00005,4289119,1,12330,12330,우산동,,광산구,12330,아파트,전월세,202604,아파트 전월세,,,,,,광산구|우산동|1576-4|무진대로231번길 13-5|00013|00005,35.1625981868476,126.805739231192,광주광역시 광산구 우산동 1576-4,전남광주통합특별시 광산구 무진대로231번길 13-5,광산구,우산동,1233058000,성공,광산구,우산동,True,광산구 우산동,광산구 우산동
토담휴로스,29200-305,2013,26.04~28.04,신규,22,4,2026,300,19.9163,5,1576-4,35,,,무진대로231번길 13-5,0,00013,00005,4289119,1,12330,12330,우산동,,광산구,12330,아파트,전월세,202604,아파트 전월세,,,,,,광산구|우산동|1576-4|무진대로231번길 13-5|00013|00005,35.1625981868476,126.805739231192,광주광역시 광산구 우산동 1576-4,전남광주통합특별시 광산구 무진대로231번길 13-5,광산구,우산동,1233058000,성공,광산구,우산동,True,광산구 우산동,광산구 우산동
하남주공(2단지),29200-39,1991,26.05~28.05,신규,14,4,2026,300,44.52,12,1571-1,40,,,월곡산정로 12,0,00012,00000,3163042,1,12330,12330,우산동,,광산구,12330,아파트,전월세,202604,아파트 전월세,,,,,,광산구|우산동|1571-1|월곡산정로 12|00012|00000,35.1651071402315,126.803686058,광주광역시 광산구 우산동 1571-1,전남광주통합특별시 광산구 월곡산정로 12,광산구,우산동,1233058000,성공,광산구,우산동,True,광산구 우산동,광산구 우산동
하남주공(2단지),29200-39,1991,26.05~28.05,신규,14,4,2026,300,44.52,12,1571-1,40,,,월곡산정로 12,0,00012,00000,3163042,1,12330,12330,우산동,,광산구,12330,아파트,전월세,202604,아파트 전월세,,,,,,광산구|우산동|1571-1|월곡산정로 12|00012|00000,35.1651071402315,126.803686058,광주광역시 광산구 우산동 1571-1,전남광주통합특별시 광산구 월곡산정로 12,광산구,우산동,1233058000,성공,광산구,우산동,True,광산구 우산동,광산구 우산동
MaruHiII,29200-320,2014,26.04~27.04,신규,14,4,2026,300,20.7468,5,1594-2,35,,,무진대로 278-12,0,00278,00012,2009009,2,12330,12330,우산동,,광산구,12330,아파트,전월세,202604,아파트 전월세,,,,,,광산구|우산동|1594-2|무진대로 278-12|00278|00012,35.1599831885253,126.810475648689,광주광역시 광산구 우산동 1594-2,전남광주통합특별시 광산구 무진대로 278-12,광산구,우산동,1233058000,성공,광산구,우산동,True,광산구 우산동,광산구 우산동
MaruHiII,29200-320,2014,26.04~27.04,신규,14,4,2026,300,20.7468,5,1594-2,35,,,무진대로 278-12,0,00278,00012,2009009,2,12330,12330,우산동,,광산구,12330,아파트,전월세,202604,아파트 전월세,,,,,,광산구|우산동|1594-2|무진대로 278-12|00278|00012,35.1599831885253,126.810475648689,광주광역시 광산구 우산동 1594-2,전남광주통합특별시 광산구 무진대로 278-12,광산구,우산동,1233058000,성공,광산구,우산동,True,광산구 우산동,광산구 우산동
충장고운라피네,29110-348,2017,26.07~28.07,신규,11,5,2026,"15,000",49.831,14,34,0,,,충장로58번길 14,,00014,00000,4277237,0,12210,12210,충장로4가,,동구,12210,아파트,전월세,202605,아파트 전월세,,,,,,동구|충장로4가|34|충장로58번길 14|00014|00000,35.1493869644374,126.913097129313,광주광역시 동구 충장로4가 34,전남광주통합특별시 동구 충장로58번길 14,동구,충장동,1221052500,성공,동구,충장동,True,동구 충장동,동구 충장동
충장고운라피네,29110-348,2017,26.07~28.07,신규,11,5,2026,"15,000",49.831,14,34,0,,,충장로58번길 14,,00014,00000,4277237,0,12210,12210,충장로4가,,동구,12210,아파트,전월세,202605,아파트 전월세,,,,,,동구|충장로4가|34|충장로58번길 14|00014|00000,35.1493869644374,126.913097129313,광주광역시 동구 충장로4가 34,전남광주통합특별시 동구 충장로58번길 14,동구,충장동,1221052500,성공,동구,충장동,True,동구 충장동,동구 충장동
